,평균,평년,서울,,,,부산,,,,대구,,,,광주,,,,대전,,,
2009/Unnamed: 1,,,봄,여름(고랭지),가을,월동,봄,여름(고랭지),가을,월동,봄,여름(고랭지),가을,월동,봄,여름(고랭지),가을,월동,봄,여름(고랭지),가을,월동
2018/07/16,10210,6758,10000,11000,0,0,8000,10000,0,0,9500,11000,0,0,11000,11000,0,0,9000,11600,0,0
2018/07/17,9510,6770,9000,10000,0,0,8000,10000,0,0,9500,11000,0,0,8000,10000,0,0,9000,10600,0,0
2018/07/18,10000,6805,0,10000,0,0,0,10000,0,0,0,10000,0,0,0,10000,0,0,0,10000,0,0
2018/07/19,10600,6848,0,10000,0,0,0,10000,0,0,0,10000,0,0,0,11000,0,0,0,12000,0,0
2018/07/20,10800,6832,0,12000,0,0,0,10000,0,0,0,10000,0,0,0,9000,0,0,0,13000,0,0
2018/07/23,12400,7456,0,11000,0,0,0,12000,0,0,0,13000,0,0,0,11000,0,0,0,15000,0,0
2018/07/24,13200,7523,0,12000,0,0,0,12000,0,0,0,13000,0,0,0,12000,0,0,0,17000,0,0
2018/07/25,13400,7623,0,12000,0,0,0,12000,0,0,0,13000,0,0,0,11000,0,0,0,19000,0,0
2018/07/26,14720,7930,0,14000,0,0,0,14000,0,0,0,13000,0,0,0,13000,0,0,0,19600,0,0
2018/07/27,16200,8095,0,15000,0,0,0,15000,0,0,0,15000,0,0,0,15000,0,0,0,21000,0,0
2018/07/30,15800,8447,0,15000,0,0,0,15000,0,0,0,15000,0,0,0,13000,0,0,0,21000,0,0
2018/07/31,17000,8453,0,16000,0,0,0,15000,0,0,0,15000,0,0,0,15000,0,0,0,24000,0,0
2018/08/01,16000,8698,0,16000,0,0,0,14000,0,0,0,14000,0,0,0,13000,0,0,0,23000,0,0
2018/08/02,15600,8845,0,16000,0,0,0,14000,0,0,0,14000,0,0,0,15000,0,0,0,19000,0,0
2018/08/03,14800,9340,0,16000,0,0,0,14000,0,0,0,14000,0,0,0,13000,0,0,0,17000,0,0
2018/08/06,15200,9863,0,16000,0,0,0,14000,0,0,0,14000,0,0,0,14000,0,0,0,18000,0,0
2018/08/07,15600,8483,0,16000,0,0,0,14000,0,0,0,14000,0,0,0,15000,0,0,0,19000,0,0
2018/08/08,15600,8548,0,16000,0,0,0,14000,0,0,0,15000,0,0,0,16000,0,0,0,17000,0,0
2018/08/09,15000,8638,0,16000,0,0,0,14000,0,0,0,14000,0,0,0,15000,0,0,0,16000,0,0
2018/08/10,15200,8769,0,16000,0,0,0,14000,0,0,0,14000,0,0,0,16000,0,0,0,16000,0,0
2018/08/13,15000,11297,0,16000,0,0,0,14000,0,0,0,14000,0,0,0,15000,0,0,0,16000,0,0
2018/08/14,15400,11453,0,16000,0,0,0,14000,0,0,0,14000,0,0,0,16000,0,0,0,17000,0,0
2018/08/16,17000,11757,0,18000,0,0,0,15000,0,0,0,18000,0,0,0,17000,0,0,0,17000,0,0
2018/08/17,18400,11983,0,20000,0,0,0,17000,0,0,0,18000,0,0,0,18000,0,0,0,19000,0,0
2018/08/20,19800,12783,0,20000,0,0,0,18000,0,0,0,21000,0,0,0,20000,0,0,0,20000,0,0
2018/08/21,20400,13060,0,20000,0,0,0,18000,0,0,0,22000,0,0,0,22000,0,0,0,20000,0,0
2018/08/22,21000,13287,0,22000,0,0,0,19000,0,0,0,22000,0,0,0,21000,0,0,0,21000,0,0
2018/08/23,22800,13567,0,24000,0,0,0,20000,0,0,0,26000,0,0,0,23000,0,0,0,21000,0,0
2018/08/24,25000,13735,0,26000,0,0,0,24000,0,0,0,26000,0,0,0,25000,0,0,0,24000,0,0
2018/08/27,23600,13753,0,24000,0,0,0,21000,0,0,0,25000,0,0,0,26000,0,0,0,22000,0,0
2018/08/28,24600,13760,0,24000,0,0,0,21000,0,0,0,27000,0,0,0,27000,0,0,0,24000,0,0
2018/08/29,23000,13604,0,22000,0,0,0,20000,0,0,0,27000,0,0,0,24000,0,0,0,22000,0,0
2018/08/30,21800,13545,0,20000,0,0,0,20000,0,0,0,22000,0,0,0,25000,0,0,0,22000,0,0
2018/08/31,20200,13628,0,18000,0,0,0,18000,0,0,0,22000,0,0,0,23000,0,0,0,20000,0,0
2018/09/03,19400,14035,0,18000,0,0,0,17000,0,0,0,22000,0,0,0,20000,0,0,0,20000,0,0
2018/09/04,17000,14041,0,16000,0,0,0,15000,0,0,0,18000,0,0,0,18000,0,0,0,18000,0,0
2018/09/05,16400,14264,0,16000,0,0,0,15000,0,0,0,17000,0,0,0,16000,0,0,0,18000,0,0
2018/09/06,16200,14300,0,16000,0,0,0,15000,0,0,0,14000,0,0,0,18000,0,0,0,18000,0,0
2018/09/07,15400,14073,0,16000,0,0,0,15000,0,0,0,14000,0,0,0,16000,0,0,0,16000,0,0
2018/09/10,15200,13827,0,15000,0,0,0,15000,0,0,0,14000,0,0,0,17000,0,0,0,15000,0,0
2018/09/11,15800,13733,0,15000,0,0,0,15000,0,0,0,14000,0,0,0,18000,0,0,0,17000,0,0
2018/09/12,16000,13467,0,15000,0,0,0,15000,0,0,0,15000,0,0,0,18000,0,0,0,17000,0,0
2018/09/13,15600,13225,0,15000,0,0,0,14000,0,0,0,15000,0,0,0,17000,0,0,0,17000,0,0
2018/09/14,15000,13128,0,14000,0,0,0,14000,0,0,0,15000,0,0,0,16000,0,0,0,16000,0,0
2018/09/17,14800,12613,0,12000,0,0,0,14000,0,0,0,15000,0,0,0,17000,0,0,0,16000,0,0
2018/09/18,14400,12458,0,12000,0,0,0,14000,0,0,0,14000,0,0,0,15000,0,0,0,17000,0,0
2018/09/19,14400,12325,0,12000,0,0,0,14000,0,0,0,14000,0,0,0,15000,0,0,0,17000,0,0
2018/09/20,13800,12288,0,11000,0,0,0,14000,0,0,0,13000,0,0,0,14000,0,0,0,17000,0,0
2018/09/21,14000,12208,0,11000,0,0,0,14000,0,0,0,13000,0,0,0,15000,0,0,0,17000,0,0
2018/09/27,12600,10370,0,10000,0,0,0,14000,0,0,0,13000,0,0,0,11000,0,0,0,15000,0,0
2018/09/28,11800,10040,0,10000,0,0,0,12000,0,0,0,13000,0,0,0,11000,0,0,0,13000,0,0
2018/10/01,11000,9409,0,9000,0,0,0,11000,0,0,0,10000,0,0,0,13000,0,0,0,12000,0,0
2018/10/02,10200,9163,0,9000,0,0,0,10000,0,0,0,10000,0,0,0,12000,0,0,0,10000,0,0
2018/10/04,8700,8960,0,8000,0,0,0,9000,0,0,0,8500,0,0,0,9000,0,0,0,9000,0,0
2018/10/05,9100,8878,0,9000,0,0,0,9000,0,0,0,8500,0,0,0,10000,0,0,0,9000,0,0
2018/10/08,10000,8220,0,9000,0,0,0,9000,0,0,0,11000,0,0,0,11000,0,0,0,10000,0,0
2018/10/10,9000,7807,0,8000,0,0,0,8000,0,0,0,11000,0,0,0,9000,0,0,0,9000,0,0
2018/10/11,8400,7365,0,8000,0,0,0,8000,0,0,0,9000,0,0,0,8000,0,0,0,9000,0,0
2018/10/12,8100,6943,0,7000,0,0,0,8000,0,0,0,8500,0,0,0,8000,0,0,0,9000,0,0
2018/10/15,8066,6159,0,8000,0,0,0,8000,0,0,0,8000,0,0,0,8000,0,0,0,8330,0,0
2018/10/16,8266,5985,0,8000,0,0,0,8000,0,0,0,8000,0,0,0,9000,0,0,0,8330,0,0
2018/10/17,8100,5645,0,8000,0,0,0,8000,0,0,0,7500,0,0,0,9000,0,0,0,8000,0,0
2018/10/18,7900,5403,0,8000,0,0,0,8000,0,0,0,7500,0,0,0,8000,0,0,0,8000,0,0
2018/10/19,8100,5257,0,8000,0,0,0,8000,0,0,0,7500,0,0,0,8000,0,0,0,9000,0,0
2018/10/22,8200,5133,0,8000,0,0,0,8000,0,0,0,8000,0,0,0,9000,0,0,0,8000,0,0
2018/10/23,7800,5127,0,7000,0,0,0,8000,0,0,0,8000,0,0,0,8000,0,0,0,8000,0,0
2018/10/24,7800,5067,0,7000,0,0,0,8000,0,0,0,8000,0,0,0,8000,0,0,0,8000,0,0
2018/10/25,7800,5425,0,7000,0,0,0,8000,0,0,0,8000,0,0,0,8000,0,0,0,8000,0,0
2018/10/26,7800,5544,0,7000,0,0,0,8000,0,0,0,8000,0,0,0,8000,0,0,0,8000,0,0
2018/10/29,7900,5423,0,7000,7000,0,0,8000,8000,0,0,8000,8000,0,0,8000,9000,0,0,8000,8000,0
2018/10/30,7800,5350,0,7000,7000,0,0,8000,8000,0,0,8000,8000,0,0,8000,8000,0,0,8000,8000,0
2018/10/31,7800,4804,0,7000,7000,0,0,8000,8000,0,0,8000,8000,0,0,8000,8000,0,0,8000,8000,0
2018/11/01,7800,4782,0,7000,7000,0,0,8000,8000,0,0,8000,8000,0,0,8000,8000,0,0,8000,8000,0
2018/11/02,7900,4764,0,8000,7000,0,0,8000,8000,0,0,8000,8000,0,0,8000,8000,0,0,8000,8000,0
2018/11/05,8100,4382,0,0,7000,0,0,0,8000,0,0,0,7500,0,0,0,9000,0,0,0,9000,0
2018/11/06,8300,4438,0,0,8000,0,0,0,8000,0,0,0,7500,0,0,0,8000,0,0,0,10000,0
2018/11/07,8100,4357,0,0,8000,0,0,0,8000,0,0,0,7500,0,0,0,8000,0,0,0,9000,0
2018/11/08,8200,4421,0,0,9000,0,0,0,8000,0,0,0,8000,0,0,0,8000,0,0,0,8000,0
2018/11/09,8200,5018,0,0,8000,0,0,0,8000,0,0,0,8000,0,0,0,9000,0,0,0,8000,0
2018/11/12,7600,5220,0,0,7000,0,0,0,7000,0,0,0,8000,0,0,0,8000,0,0,0,8000,0
2018/11/13,7600,5280,0,0,7000,0,0,0,7000,0,0,0,8000,0,0,0,8000,0,0,0,8000,0
2018/11/14,7800,5339,0,0,7000,0,0,0,7000,0,0,0,8000,0,0,0,9000,0,0,0,8000,0
2018/11/15,7800,5408,0,0,7000,0,0,0,7000,0,0,0,8000,0,0,0,9000,0,0,0,8000,0
2018/11/16,7200,5446,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,8000,0,0,0,7000,0
2018/11/19,7400,5692,0,0,6000,0,0,0,7000,0,0,0,7000,0,0,0,9000,0,0,0,8000,0
2018/11/20,7200,5820,0,0,6000,0,0,0,7000,0,0,0,7000,0,0,0,9000,0,0,0,7000,0
2018/11/21,7200,5939,0,0,6000,0,0,0,7000,0,0,0,7000,0,0,0,9000,0,0,0,7000,0
2018/11/22,7000,6013,0,0,6000,0,0,0,7000,0,0,0,7000,0,0,0,8000,0,0,0,7000,0
2018/11/23,7500,6042,0,0,6000,0,0,0,7000,0,0,0,7500,0,0,0,9000,0,0,0,8000,0
2018/11/26,7000,6150,0,0,6000,0,0,0,7000,0,0,0,7000,0,0,0,8000,0,0,0,7000,0
2018/11/27,6400,6141,0,0,6000,0,0,0,7000,0,0,0,6000,0,0,0,7000,0,0,0,6000,0
2018/11/28,6600,6104,0,0,6000,0,0,0,7000,0,0,0,6000,0,0,0,8000,0,0,0,6000,0
2018/11/29,6600,6013,0,0,6000,0,0,0,7000,0,0,0,6000,0,0,0,8000,0,0,0,6000,0
2018/11/30,6800,5965,0,0,6000,0,0,0,7000,0,0,0,7000,0,0,0,8000,0,0,0,6000,0
2018/12/03,6632,5692,0,0,6000,0,0,0,7000,0,0,0,6500,0,0,0,7000,0,0,0,6660,0
2018/12/04,6500,5565,0,0,6000,0,0,0,7000,0,0,0,6500,0,0,0,7000,0,0,0,6000,0
2018/12/05,6566,5447,0,0,6000,0,0,0,7000,0,0,0,6500,0,0,0,7000,0,0,0,6330,0
2018/12/06,6700,5378,0,0,6000,0,0,0,7000,0,0,0,6500,0,0,0,8000,0,0,0,6000,0
2018/12/10,6966,5233,0,0,6000,0,0,0,7000,0,0,0,6500,0,0,0,8000,0,0,0,7330,0
2018/12/11,6966,5145,0,0,6000,0,0,0,7000,0,0,0,6500,0,0,0,8000,0,0,0,7330,0
2018/12/12,6966,5135,0,0,6000,0,0,0,7000,0,0,0,6500,0,0,0,8000,0,0,0,7330,0
2018/12/13,6966,5118,0,0,6000,0,0,0,7000,0,0,0,6500,0,0,0,8000,0,0,0,7330,0
2018/12/14,6466,5126,0,0,6000,0,0,0,6000,0,0,0,6000,0,0,0,8000,0,0,0,6330,0
2018/12/17,6100,5138,0,0,6000,0,0,0,6000,0,0,0,5500,0,0,0,7000,0,0,0,6000,0
2018/12/18,5700,5141,0,0,5000,0,0,0,6000,0,0,0,5500,0,0,0,6000,0,0,0,6000,0
2018/12/19,5600,5156,0,0,4500,0,0,0,6000,0,0,0,5500,0,0,0,6000,0,0,0,6000,0
2018/12/20,5600,5181,0,0,4500,0,0,0,6000,0,0,0,5500,0,0,0,6000,0,0,0,6000,0
2018/12/21,5600,5179,0,0,4500,0,0,0,6000,0,0,0,5500,0,0,0,6000,0,0,0,6000,0
2018/12/24,5600,7473,0,0,4500,0,0,0,6000,0,0,0,5500,0,0,0,6000,0,0,0,6000,0
2018/12/26,5800,7475,0,0,4500,0,0,0,6000,0,0,0,5500,0,0,0,7000,0,0,0,6000,0
2018/12/27,5466,7473,0,0,4500,0,0,0,5000,0,0,0,5500,0,0,0,7000,0,0,0,5330,0
2018/12/28,5466,7467,0,0,4500,0,0,0,5000,0,0,0,5500,0,0,0,7000,0,0,0,5330,0
2018/12/31,5532,7293,0,0,4500,0,0,0,5000,0,0,0,5500,0,0,0,7000,0,0,0,5660,0
2019/Unnamed: 1,,,봄,여름(고랭지),가을,월동,봄,여름(고랭지),가을,월동,봄,여름(고랭지),가을,월동,봄,여름(고랭지),가을,월동,봄,여름(고랭지),가을,월동
2019/01/02,5766,7358,0,0,4500,5000,0,0,5000,6000,0,0,5500,6000,0,0,7000,6000,0,0,5660,7000
2019/01/03,5800,7356,0,0,4500,5000,0,0,5000,6000,0,0,5500,6000,0,0,7000,6000,0,0,6000,7000
2019/01/04,5700,6311,0,0,4500,5000,0,0,5000,6000,0,0,5500,6000,0,0,7000,5000,0,0,6000,7000
2019/01/07,5800,5790,0,0,0,5000,0,0,0,6000,0,0,0,6000,0,0,0,6000,0,0,0,6000
2019/01/08,5300,5505,0,0,0,5000,0,0,0,5000,0,0,0,5500,0,0,0,5000,0,0,0,6000
2019/01/09,5100,5517,0,0,0,4500,0,0,0,4500,0,0,0,5500,0,0,0,5000,0,0,0,6000
2019/01/10,5100,5514,0,0,0,4500,0,0,0,4500,0,0,0,5500,0,0,0,5000,0,0,0,6000
2019/01/11,5000,5497,0,0,0,4000,0,0,0,4500,0,0,0,5500,0,0,0,5000,0,0,0,6000
2019/01/14,4600,5520,0,0,0,4000,0,0,0,4000,0,0,0,5500,0,0,0,4500,0,0,0,5000
2019/01/15,4800,5517,0,0,0,4500,0,0,0,4000,0,0,0,5500,0,0,0,5000,0,0,0,5000
2019/01/16,4780,5481,0,0,0,4500,0,0,0,4000,0,0,0,5000,0,0,0,5000,0,0,0,5400
2019/01/17,4600,5424,0,0,0,4000,0,0,0,4000,0,0,0,5000,0,0,0,5000,0,0,0,5000
2019/01/18,4500,5435,0,0,0,4000,0,0,0,4000,0,0,0,5000,0,0,0,4500,0,0,0,5000
2019/01/21,4500,5658,0,0,0,4000,0,0,0,4000,0,0,0,4500,0,0,0,5000,0,0,0,5000
2019/01/22,4400,5745,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,5000,0,0,0,5000
2019/01/23,4600,5790,0,0,0,4000,0,0,0,4000,0,0,0,5000,0,0,0,5000,0,0,0,5000
2019/01/24,4300,5790,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4500,0,0,0,5000
2019/01/25,4300,5884,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4500,0,0,0,5000
2019/01/28,4400,6178,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,5000,0,0,0,5000
2019/01/29,4400,6287,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,5000,0,0,0,5000
2019/01/30,4400,6401,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,5000,0,0,0,5000
2019/01/31,4500,6581,0,0,0,4000,0,0,0,4000,0,0,0,4500,0,0,0,5000,0,0,0,5000
2019/02/01,4300,6736,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4500,0,0,0,5000
2019/02/07,4300,6978,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4500,0,0,0,5000
2019/02/08,4200,6950,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,5000
2019/02/11,4120,6868,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4600
2019/02/12,4120,6917,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4600
2019/02/13,4200,6880,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,5000
2019/02/14,4120,6813,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4600
2019/02/15,4220,6842,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4500,0,0,0,4600
2019/02/18,4000,7162,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4000
2019/02/19,4000,7237,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4000
2019/02/20,4000,7217,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4000
2019/02/21,4000,7177,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4000
2019/02/22,4080,7237,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4400
2019/02/25,3680,7418,0,0,0,3500,0,0,0,3500,0,0,0,3500,0,0,0,3500,0,0,0,4400
2019/02/26,3700,7547,0,0,0,3500,0,0,0,3500,0,0,0,3500,0,0,0,4000,0,0,0,4000
2019/02/27,3700,7605,0,0,0,3500,0,0,0,3500,0,0,0,3500,0,0,0,4000,0,0,0,4000
2019/02/28,3600,7622,0,0,0,3500,0,0,0,3500,0,0,0,3500,0,0,0,3500,0,0,0,4000
2019/03/04,3700,7657,0,0,0,3500,0,0,0,3500,0,0,0,3500,0,0,0,4000,0,0,0,4000
2019/03/05,3700,7680,0,0,0,3500,0,0,0,3500,0,0,0,3500,0,0,0,4000,0,0,0,4000
2019/03/06,3800,7693,0,0,0,3500,0,0,0,3500,0,0,0,4000,0,0,0,4000,0,0,0,4000
2019/03/07,3800,7673,0,0,0,3500,0,0,0,3500,0,0,0,4000,0,0,0,4000,0,0,0,4000
2019/03/08,3800,7713,0,0,0,3500,0,0,0,3500,0,0,0,4000,0,0,0,4000,0,0,0,4000
2019/03/11,3800,7663,0,0,0,3500,0,0,0,3500,0,0,0,4000,0,0,0,4000,0,0,0,4000
2019/03/12,3800,7677,0,0,0,3500,0,0,0,3500,0,0,0,4000,0,0,0,4000,0,0,0,4000
2019/03/13,3800,7680,0,0,0,3500,0,0,0,3500,0,0,0,4000,0,0,0,4000,0,0,0,4000
2019/03/14,3800,7653,0,0,0,3500,0,0,0,3500,0,0,0,4000,0,0,0,4000,0,0,0,4000
2019/03/15,3800,7587,0,0,0,3500,0,0,0,3500,0,0,0,4000,0,0,0,4000,0,0,0,4000
2019/03/18,3800,7593,0,0,0,3500,0,0,0,3500,0,0,0,4000,0,0,0,4000,0,0,0,4000
2019/03/19,3760,7613,0,0,0,3500,0,0,0,3500,0,0,0,3800,0,0,0,4000,0,0,0,4000
2019/03/20,3760,7633,0,0,0,3500,0,0,0,3500,0,0,0,3800,0,0,0,4000,0,0,0,4000
2019/03/21,3600,7662,0,0,0,3500,0,0,0,3500,0,0,0,3500,0,0,0,3500,0,0,0,4000
2019/03/22,3600,7708,0,0,0,3500,0,0,0,3500,0,0,0,3500,0,0,0,3500,0,0,0,4000
2019/03/25,3700,7875,0,0,0,3500,0,0,0,3500,0,0,0,3500,0,0,0,4000,0,0,0,4000
2019/03/26,3700,7853,0,0,0,3500,0,0,0,3500,0,0,0,3500,0,0,0,4000,0,0,0,4000
2019/03/27,3660,7813,0,0,0,3500,0,0,0,3500,0,0,0,3500,0,0,0,3800,0,0,0,4000
2019/03/28,3660,7790,0,0,0,3500,0,0,0,3500,0,0,0,3500,0,0,0,3800,0,0,0,4000
2019/03/29,3660,7743,0,0,0,3500,0,0,0,3500,0,0,0,3500,0,0,0,3800,0,0,0,4000
2019/04/01,3660,7602,0,0,0,3500,0,0,0,3500,0,0,0,3500,0,0,0,3800,0,0,0,4000
2019/04/02,3620,7580,0,0,0,3500,0,0,0,3500,0,0,0,3500,0,0,0,3600,0,0,0,4000
2019/04/03,3400,7547,0,0,0,3000,0,0,0,3000,0,0,0,3500,0,0,0,3500,0,0,0,4000
2019/04/04,3340,7473,0,0,0,3000,0,0,0,3000,0,0,0,3500,0,0,0,3200,0,0,0,4000
2019/04/05,3340,7387,0,0,0,3000,0,0,0,3000,0,0,0,3500,0,0,0,3200,0,0,0,4000
2019/04/08,3340,7148,0,0,0,3000,0,0,0,3000,0,0,0,3500,0,0,0,3200,0,0,0,4000
2019/04/09,3340,7147,0,0,0,3000,0,0,0,3000,0,0,0,3500,0,0,0,3200,0,0,0,4000
2019/04/10,3340,7080,0,0,0,3000,0,0,0,3000,0,0,0,3500,0,0,0,3200,0,0,0,4000
2019/04/11,3240,7000,0,0,0,3000,0,0,0,3000,0,0,0,3500,0,0,0,3000,0,0,0,3700
2019/04/12,3240,6947,0,0,0,3000,0,0,0,3000,0,0,0,3500,0,0,0,3000,0,0,0,3700
2019/04/15,3340,6808,0,0,0,3500,0,0,0,3000,0,0,0,3500,0,0,0,3000,0,0,0,3700
2019/04/16,3340,6793,0,0,0,3500,0,0,0,3000,0,0,0,3500,0,0,0,3000,0,0,0,3700
2019/04/17,3340,6780,0,0,0,3500,0,0,0,3000,0,0,0,3500,0,0,0,3000,0,0,0,3700
2019/04/18,3340,6768,0,0,0,3500,0,0,0,3000,0,0,0,3500,0,0,0,3000,0,0,0,3700
2019/04/19,3340,6762,0,0,0,3500,0,0,0,3000,0,0,0,3500,0,0,0,3000,0,0,0,3700
2019/04/22,3340,10718,0,0,0,3500,0,0,0,3000,0,0,0,3500,0,0,0,3000,0,0,0,3700
2019/04/23,3340,10768,0,0,0,3500,0,0,0,3000,0,0,0,3500,0,0,0,3000,0,0,0,3700
2019/04/24,3440,10767,0,0,0,4000,0,0,0,3000,0,0,0,3500,0,0,0,3000,0,0,0,3700
2019/04/25,3500,10627,0,0,0,4000,0,0,0,3000,0,0,0,3500,0,0,0,3300,0,0,0,3700
2019/04/26,3640,10580,0,0,0,4000,0,0,0,3000,0,0,0,3500,0,0,0,3500,0,0,0,4200
2019/04/29,3640,9969,0,0,0,4000,0,0,0,3000,0,0,0,3500,0,0,0,3500,0,0,0,4200
2019/04/30,3640,10071,0,0,0,4000,0,0,0,3000,0,0,0,3500,0,0,0,3500,0,0,0,4200
2019/05/02,3540,9942,0,0,0,4000,0,0,0,3000,0,0,0,3500,0,0,0,3000,0,0,0,4200
2019/05/03,3540,9638,0,0,0,4000,0,0,0,3000,0,0,0,3500,0,0,0,3000,0,0,0,4200
2019/05/07,3540,7203,0,0,0,4500,0,0,0,3000,0,0,0,3000,0,0,0,3500,0,0,0,3700
2019/05/08,3610,7114,0,0,0,4500,0,0,0,3000,0,0,0,3250,0,0,0,3600,0,0,0,3700
2019/05/09,3640,7088,0,0,0,4500,0,0,0,3000,0,0,0,3000,0,0,0,4000,0,0,0,3700
2019/05/10,3690,6649,0,0,0,4500,0,0,0,3000,0,0,0,3250,0,0,0,4000,0,0,0,3700
2019/05/13,3600,6623,0,0,0,4500,0,0,0,3000,0,0,0,3000,0,0,0,4000,0,0,0,3500
2019/05/14,3600,6861,0,0,0,4500,0,0,0,3000,0,0,0,3000,0,0,0,4000,0,0,0,3500
2019/05/15,3760,7064,0,0,0,4500,0,0,0,3000,0,0,0,3500,0,0,0,4300,0,0,0,3500
2019/05/16,3610,7164,0,0,0,4000,0,0,0,3000,0,0,0,3250,0,0,0,4300,0,0,0,3500
2019/05/17,3900,7016,0,0,0,4000,0,0,0,3500,0,0,0,4000,0,0,0,4000,0,0,0,4000
2019/05/20,4600,7149,0,0,0,5000,0,0,0,4500,0,0,0,4500,0,0,0,4500,0,0,0,4500
2019/05/21,4315,7159,4000,0,0,4000,4500,0,0,4000,4250,0,0,4000,5000,0,0,4000,5400,0,0,4000
2019/05/22,4020,7148,3500,0,0,4000,4500,0,0,4000,3800,0,0,3500,4000,0,0,3500,5400,0,0,4000
2019/05/23,4070,7149,3500,0,0,4000,4500,0,0,4000,3800,0,0,3500,4000,0,0,4000,5400,0,0,4000
2019/05/24,4020,7109,3500,0,0,4000,4500,0,0,4000,3800,0,0,3500,3500,0,0,4000,5400,0,0,4000
2019/05/27,4100,6927,3500,0,0,0,4500,0,0,0,3800,0,0,0,3700,0,0,0,5000,0,0,0
2019/05/28,4200,4732,4000,0,0,0,4500,0,0,0,3800,0,0,0,3700,0,0,0,5000,0,0,0
2019/05/29,4300,6123,4500,0,0,0,4500,0,0,0,3800,0,0,0,3700,0,0,0,5000,0,0,0
2019/05/30,4160,5980,4000,0,0,0,4000,0,0,0,3800,0,0,0,4000,0,0,0,5000,0,0,0
2019/05/31,4160,5783,4000,0,0,0,4000,0,0,0,3800,0,0,0,4000,0,0,0,5000,0,0,0
2019/06/03,4320,5510,4500,0,0,0,4000,0,0,0,3800,0,0,0,4300,0,0,0,5000,0,0,0
2019/06/04,4640,5453,5000,0,0,0,4000,0,0,0,4200,0,0,0,5000,0,0,0,5000,0,0,0
2019/06/05,4640,5490,5000,0,0,0,4000,0,0,0,4200,0,0,0,5000,0,0,0,5000,0,0,0
2019/06/07,5060,5553,6000,0,0,0,4500,0,0,0,4500,0,0,0,5300,0,0,0,5000,0,0,0
2019/06/10,5060,5303,6000,0,0,0,4500,0,0,0,4500,0,0,0,5300,0,0,0,5000,0,0,0
2019/06/11,5060,5280,6000,0,0,0,4500,0,0,0,4500,0,0,0,5300,0,0,0,5000,0,0,0
2019/06/12,5500,5298,6500,0,0,0,5000,0,0,0,5000,0,0,0,5500,0,0,0,5500,0,0,0
2019/06/13,6000,5210,6500,0,0,0,5500,0,0,0,6000,0,0,0,6000,0,0,0,6000,0,0,0
2019/06/14,6200,5093,6500,0,0,0,5500,0,0,0,6000,0,0,0,6500,0,0,0,6500,0,0,0
2019/06/17,6100,5282,7000,0,0,0,5500,0,0,0,5500,0,0,0,6000,0,0,0,6500,0,0,0
2019/06/18,6300,5323,7000,0,0,0,6000,0,0,0,6000,0,0,0,6000,0,0,0,6500,0,0,0
2019/06/19,6200,5375,7000,0,0,0,6000,0,0,0,6000,0,0,0,6000,0,0,0,6000,0,0,0
2019/06/20,6000,5483,6000,0,0,0,6000,0,0,0,6000,0,0,0,6000,0,0,0,6000,0,0,0
2019/06/21,6000,5682,6000,0,0,0,6000,0,0,0,6000,0,0,0,6000,0,0,0,6000,0,0,0
2019/06/24,6000,5967,6000,0,0,0,6000,0,0,0,6000,0,0,0,6000,0,0,0,6000,0,0,0
2019/06/25,5900,6008,6000,0,0,0,6000,0,0,0,6000,0,0,0,5500,0,0,0,6000,0,0,0
2019/06/26,5900,6109,6000,0,0,0,6000,0,0,0,6000,0,0,0,5500,0,0,0,6000,0,0,0
2019/06/27,6700,6149,7000,0,0,0,6500,0,0,0,6500,0,0,0,6500,0,0,0,7000,0,0,0
2019/06/28,7600,6160,8000,0,0,0,7000,0,0,0,7500,0,0,0,7500,0,0,0,8000,0,0,0
2019/07/01,7600,6173,7000,0,0,0,7000,0,0,0,7000,0,0,0,8000,0,0,0,9000,0,0,0
2019/07/02,7400,6189,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,9000,0,0,0
